img1,img2,label
013_9_1.tif,022_8_3.tif,0
183__M_Right_middle_finger.BMP,374__M_Left_ring_finger_Obl_1.BMP,0
012_2_2.tif,017_9_4.tif,0
083_7.tif,110_2.tif,0
002_3.tif,090_2.tif,0
017_4_8.tif,076_4_2.tif,0
091_3.tif,077_4.tif,0
044_6.tif,044_8.tif,1
006_8.tif,007_8.tif,0
002_3.tif,109_2.tif,0
063_4.tif,013_8.tif,0
022_3_7.tif,027_3_6.tif,0
350__M_Left_little_finger.BMP,350__M_Left_little_finger_CR_1.BMP,1
076_1_6.tif,076_2_8.tif,0
117_7.tif,026_3.tif,0
091_5.tif,091_8.tif,1
012_1_1.tif,012_1_4.tif,1
102_1.tif,018_5.tif,0
039_2.tif,102_5.tif,0
078_3.tif,078_7.tif,1
073_5.tif,073_6.tif,1
118__F_Left_little_finger.BMP,118__F_Left_little_finger_CR_1.BMP,1
067_1.tif,082_8.tif,0
018_4.tif,018_5.tif,1
017_6_3.tif,057_2_7.tif,0
008_3.tif,005_2.tif,0
013_4_8.tif,017_5_5.tif,0
012_8_2.tif,022_9_8.tif,0
203__M_Left_ring_finger.BMP,203__M_Left_ring_finger_Zcut_1.BMP,1
075_2.tif,075_3.tif,1
403__M_Left_thumb_finger.BMP,403__M_Left_thumb_finger_Obl_1.BMP,1
017_2_2.tif,022_7_5.tif,0
013_9_7.tif,022_5_4.tif,0
318__F_Left_ring_finger.BMP,318__F_Left_ring_finger_CR_2.BMP,1
119_7.tif,116_2.tif,0
226__M_Right_little_finger.BMP,255__M_Left_index_finger_Zcut_2.BMP,0
017_4.tif,057_6.tif,0
024_7.tif,010_4.tif,0
013_4_8.tif,013_9_7.tif,0
087_2.tif,106_6.tif,0
043_6.tif,030_3.tif,0
450__M_Left_little_finger.BMP,450__M_Left_little_finger_Obl_3.BMP,1
112_1.tif,070_2.tif,0
040_7.tif,040_8.tif,1
161__F_Right_middle_finger.BMP,161__F_Right_middle_finger_Obl_2.BMP,1
106_6.tif,086_6.tif,0
119_2.tif,089_3.tif,0
374__M_Left_index_finger.BMP,374__M_Left_index_finger_Obl_1.BMP,1
017_4_2.tif,057_2_3.tif,0
012_2.tif,012_6.tif,1
027_3_7.tif,076_7_3.tif,0
059_5.tif,120_3.tif,0
012_9_1.tif,057_3_4.tif,0
492__F_Left_thumb_finger.BMP,492__F_Left_thumb_finger_Obl_2.BMP,1
286__M_Left_ring_finger.BMP,337__F_Right_little_finger_CR_3.BMP,0
369__F_Right_thumb_finger.BMP,369__F_Right_thumb_finger_CR_1.BMP,1
491__M_Right_index_finger.BMP,257__M_Left_middle_finger_Obl_3.BMP,0
027_8.tif,052_1.tif,0
496__M_Right_index_finger.BMP,339__M_Right_thumb_finger_Obl_3.BMP,0
104_1.tif,085_4.tif,0
022_1.tif,022_3.tif,1
086_1.tif,086_4.tif,1
575__M_Right_little_finger.BMP,575__M_Right_little_finger_Obl_1.BMP,1
165__M_Left_index_finger.BMP,165__M_Left_index_finger_CR_1.BMP,1
081_5.tif,034_4.tif,0
112__M_Right_little_finger.BMP,112__M_Right_little_finger_Zcut_2.BMP,1
23__M_Left_ring_finger.BMP,299__M_Left_little_finger_Obl_2.BMP,0
068_4.tif,068_8.tif,1
113_8.tif,033_3.tif,0
080_3.tif,035_5.tif,0
012_3_7.tif,076_10_4.tif,0
204__F_Left_thumb_finger.BMP,196__M_Left_little_finger_CR_1.BMP,0
028_6.tif,031_7.tif,0
388__F_Left_thumb_finger.BMP,127__F_Left_middle_finger_CR_1.BMP,0
052_2.tif,003_5.tif,0
017_8_4.tif,057_1_6.tif,0
275__F_Left_index_finger.BMP,580__M_Right_ring_finger_Obl_1.BMP,0
012_9_6.tif,022_4_2.tif,0
116_4.tif,116_6.tif,1
012_7_8.tif,022_8_1.tif,0
022_5_5.tif,022_5_6.tif,1
76__F_Left_middle_finger.BMP,327__M_Right_little_finger_Obl_2.BMP,0
076_2_7.tif,076_3_6.tif,0
011_1.tif,085_6.tif,0
030_2.tif,030_8.tif,1
089_8.tif,038_1.tif,0
045_5.tif,045_8.tif,1
036_5.tif,115_5.tif,0
012_7_4.tif,076_10_2.tif,0
017_5_2.tif,017_5_6.tif,1
469__M_Right_index_finger.BMP,452__F_Right_little_finger_Obl_2.BMP,0
106_5.tif,008_6.tif,0
032_4.tif,118_3.tif,0
57__M_Left_index_finger.BMP,57__M_Left_index_finger_Zcut_2.BMP,1
110_8.tif,104_6.tif,0
013_6_6.tif,017_5_2.tif,0
104_4.tif,061_1.tif,0
003_2.tif,003_4.tif,1
066_2.tif,066_7.tif,1
017_9_5.tif,022_8_5.tif,0
378__F_Right_index_finger.BMP,238__M_Left_ring_finger_Zcut_3.BMP,0
012_6.tif,012_8.tif,1
575__M_Right_ring_finger.BMP,575__M_Right_ring_finger_Zcut_1.BMP,1
024_2.tif,024_7.tif,1
360__M_Right_middle_finger.BMP,431__M_Right_index_finger_Obl_1.BMP,0
013_3.tif,058_4.tif,0
062_1.tif,083_1.tif,0
026_1.tif,103_2.tif,0
017_3_4.tif,076_7_4.tif,0
012_7.tif,049_8.tif,0
013_5_8.tif,017_4_5.tif,0
017_10_7.tif,027_10_5.tif,0
001_8.tif,117_8.tif,0
311__M_Left_little_finger.BMP,311__M_Left_little_finger_CR_2.BMP,1
072_6.tif,072_8.tif,1
023_4.tif,095_3.tif,0
571__F_Left_little_finger.BMP,571__F_Left_little_finger_Obl_1.BMP,1
578__M_Left_ring_finger.BMP,269__M_Left_middle_finger_Obl_3.BMP,0
096_4.tif,115_7.tif,0
509__M_Right_ring_finger.BMP,509__M_Right_ring_finger_CR_1.BMP,1
033_6.tif,024_3.tif,0
031_1.tif,031_7.tif,1
012_10_4.tif,013_1_3.tif,0
038_1.tif,004_8.tif,0
012_1_6.tif,027_10_5.tif,0
012_2_7.tif,012_4_7.tif,0
103_2.tif,103_5.tif,1
044_5.tif,015_6.tif,0
027_1_8.tif,027_7_7.tif,0
027_1.tif,052_5.tif,0
057_1_3.tif,057_1_7.tif,1
071_7.tif,042_4.tif,0
014_3.tif,049_1.tif,0
034_3.tif,042_6.tif,0
357__M_Left_ring_finger.BMP,299__M_Left_middle_finger_Zcut_1.BMP,0
410__M_Left_ring_finger.BMP,410__M_Left_ring_finger_Zcut_1.BMP,1
198__M_Left_middle_finger.BMP,257__M_Left_thumb_finger_CR_1.BMP,0
094_3.tif,104_2.tif,0
119_7.tif,043_7.tif,0
202__M_Left_middle_finger.BMP,202__M_Left_middle_finger_Obl_2.BMP,1
104_2.tif,104_7.tif,1
105__M_Left_ring_finger.BMP,105__M_Left_ring_finger_Obl_3.BMP,1
044_3.tif,044_7.tif,1
029_2.tif,029_8.tif,1
007_3.tif,094_3.tif,0
012_10_7.tif,012_10_8.tif,1
473__M_Left_little_finger.BMP,159__M_Right_little_finger_Zcut_1.BMP,0
584__M_Right_middle_finger.BMP,540__F_Left_index_finger_CR_2.BMP,0
017_9_7.tif,027_1_2.tif,0
426__M_Left_ring_finger.BMP,426__M_Left_ring_finger_CR_3.BMP,1
111_6.tif,118_2.tif,0
053_2.tif,053_7.tif,1
090_3.tif,090_6.tif,1
047_8.tif,057_2.tif,0
104_6.tif,089_5.tif,0
098_3.tif,031_8.tif,0
013_7_4.tif,076_3_4.tif,0
068_1.tif,079_1.tif,0
479__F_Right_middle_finger.BMP,185__M_Left_ring_finger_CR_1.BMP,0
183__M_Left_index_finger.BMP,183__M_Left_index_finger_Zcut_1.BMP,1
013_7_8.tif,057_3_6.tif,0
012_4_5.tif,076_3_6.tif,0
232__M_Right_index_finger.BMP,232__M_Right_index_finger_Obl_2.BMP,1
046_3.tif,074_4.tif,0
327__M_Left_ring_finger.BMP,327__M_Left_ring_finger_Obl_1.BMP,1
95__M_Left_index_finger.BMP,95__M_Left_index_finger_Zcut_3.BMP,1
083_4.tif,022_3.tif,0
028_8.tif,060_4.tif,0
382__M_Right_ring_finger.BMP,576__M_Left_middle_finger_Zcut_2.BMP,0
041_7.tif,109_4.tif,0
012_6_5.tif,076_1_8.tif,0
114_3.tif,114_6.tif,1
037_6.tif,077_3.tif,0
040_4.tif,040_5.tif,1
016_4.tif,016_8.tif,1
278__M_Right_thumb_finger.BMP,278__M_Right_thumb_finger_CR_3.BMP,1
002_7.tif,115_1.tif,0
506__M_Left_middle_finger.BMP,308__M_Left_index_finger_Zcut_1.BMP,0
358__M_Left_middle_finger.BMP,148__M_Right_little_finger_Obl_2.BMP,0
022_10_1.tif,027_7_8.tif,0
017_3_4.tif,022_1_5.tif,0
055_4.tif,031_6.tif,0
074_3.tif,033_3.tif,0
013_2_2.tif,022_4_1.tif,0
061_6.tif,061_8.tif,1
012_2_7.tif,017_9_3.tif,0
017_3_6.tif,022_10_7.tif,0
002_5.tif,040_5.tif,0
083_4.tif,003_6.tif,0
076_3.tif,118_2.tif,0
013_8_4.tif,017_6_3.tif,0
012_8_5.tif,013_1_4.tif,0
200__M_Left_middle_finger.BMP,429__M_Right_little_finger_Obl_3.BMP,0
058_2.tif,011_4.tif,0
059_8.tif,101_6.tif,0
076_9_6.tif,076_9_7.tif,1
076_4_1.tif,076_4_6.tif,1
012_2_5.tif,012_8_6.tif,0
073_7.tif,019_4.tif,0
013_3_2.tif,017_4_8.tif,0
114__F_Right_thumb_finger.BMP,114__F_Right_thumb_finger_Obl_1.BMP,1
41__M_Right_middle_finger.BMP,41__M_Right_middle_finger_Obl_2.BMP,1
027_6_1.tif,076_8_4.tif,0
030_2.tif,087_8.tif,0
109_1.tif,109_4.tif,1
407__M_Left_little_finger.BMP,407__M_Left_little_finger_Zcut_2.BMP,1
027_7_4.tif,076_10_8.tif,0
311__M_Right_index_finger.BMP,76__F_Right_thumb_finger_Zcut_3.BMP,0
104_2.tif,076_4.tif,0
510__M_Right_little_finger.BMP,412__M_Left_thumb_finger_Obl_3.BMP,0
289__F_Left_little_finger.BMP,289__F_Left_little_finger_CR_3.BMP,1
041_1.tif,041_2.tif,1
109_4.tif,109_6.tif,1
075_4.tif,044_5.tif,0
280__M_Right_ring_finger.BMP,280__M_Right_ring_finger_CR_1.BMP,1
013_5_4.tif,027_5_3.tif,0
045_4.tif,006_5.tif,0
022_3.tif,043_4.tif,0
013_8_4.tif,017_6_7.tif,0
076_6_3.tif,076_6_6.tif,1
319__M_Left_middle_finger.BMP,50__M_Right_little_finger_CR_1.BMP,0
051_2.tif,103_2.tif,0
011_5.tif,060_2.tif,0
076_10_3.tif,076_10_7.tif,1
022_3_1.tif,027_9_6.tif,0
069_4.tif,104_1.tif,0
004_6.tif,048_6.tif,0
170__M_Right_ring_finger.BMP,127__F_Left_index_finger_Obl_3.BMP,0
079_6.tif,086_1.tif,0
048_7.tif,032_2.tif,0
93__M_Left_thumb_finger.BMP,115__F_Right_middle_finger_Obl_2.BMP,0
170__M_Left_thumb_finger.BMP,372__M_Right_thumb_finger_Obl_1.BMP,0
51__M_Left_ring_finger.BMP,51__M_Left_ring_finger_Zcut_1.BMP,1
061_4.tif,070_3.tif,0
229__M_Left_index_finger.BMP,264__M_Left_thumb_finger_CR_1.BMP,0
088_8.tif,029_5.tif,0
021_1.tif,078_4.tif,0
468__F_Left_ring_finger.BMP,468__F_Left_ring_finger_Obl_1.BMP,1
598__M_Left_ring_finger.BMP,150__M_Right_thumb_finger_CR_3.BMP,0
008_1.tif,002_8.tif,0
017_2_6.tif,076_6_8.tif,0
103_3.tif,054_8.tif,0
185__M_Right_index_finger.BMP,168__M_Right_middle_finger_CR_2.BMP,0
072_2.tif,058_2.tif,0
046_6.tif,105_8.tif,0
090_6.tif,107_6.tif,0
337__F_Right_thumb_finger.BMP,337__F_Right_thumb_finger_CR_3.BMP,1
031_3.tif,037_7.tif,0
495__M_Left_ring_finger.BMP,495__M_Left_ring_finger_Zcut_3.BMP,1
013_3_7.tif,076_4_8.tif,0
120__M_Right_index_finger.BMP,444__M_Left_middle_finger_Zcut_3.BMP,0
116_2.tif,026_2.tif,0
022_8.tif,052_7.tif,0
112_2.tif,112_6.tif,1
236__M_Left_ring_finger.BMP,259__M_Right_index_finger_CR_3.BMP,0
298__M_Right_ring_finger.BMP,298__M_Right_ring_finger_CR_1.BMP,1
479__F_Right_thumb_finger.BMP,479__F_Right_thumb_finger_CR_1.BMP,1
022_2_8.tif,076_5_7.tif,0
098_1.tif,033_4.tif,0
571__F_Right_thumb_finger.BMP,72__M_Left_little_finger_Zcut_3.BMP,0
076_10_1.tif,076_5_6.tif,0
095_7.tif,095_8.tif,1
499__M_Right_index_finger.BMP,499__M_Right_index_finger_CR_2.BMP,1
119_1.tif,061_4.tif,0
013_4_6.tif,027_4_4.tif,0
112_2.tif,092_6.tif,0
013_6.tif,079_5.tif,0
116_7.tif,026_2.tif,0
084_5.tif,084_7.tif,1
027_7_6.tif,076_1_3.tif,0
453__F_Right_little_finger.BMP,453__F_Right_little_finger_Obl_1.BMP,1
59__F_Right_little_finger.BMP,63__M_Left_middle_finger_CR_3.BMP,0
234__M_Left_index_finger.BMP,234__M_Left_index_finger_Zcut_3.BMP,1
064_7.tif,052_5.tif,0
577__M_Right_middle_finger.BMP,577__M_Right_middle_finger_Obl_1.BMP,1
012_3_5.tif,017_3_4.tif,0
104_2.tif,104_8.tif,1
090_2.tif,007_4.tif,0
393__M_Right_index_finger.BMP,393__M_Right_index_finger_Zcut_1.BMP,1
022_6.tif,044_7.tif,0
013_8_4.tif,017_10_3.tif,0
012_6_6.tif,027_4_5.tif,0
076_4_2.tif,076_4_4.tif,1
400__M_Right_middle_finger.BMP,440__M_Left_index_finger_CR_1.BMP,0
013_3_1.tif,013_3_7.tif,1
028_2.tif,102_5.tif,0
012_1_4.tif,012_2_7.tif,0
119_6.tif,084_5.tif,0
027_10_4.tif,027_4_3.tif,0
090_2.tif,090_4.tif,1
120_3.tif,038_2.tif,0
079_7.tif,092_4.tif,0
070_1.tif,048_7.tif,0
033_2.tif,033_5.tif,1
454__M_Right_little_finger.BMP,454__M_Right_little_finger_Obl_1.BMP,1
020_2.tif,103_5.tif,0
075_2.tif,102_3.tif,0
361__M_Right_middle_finger.BMP,86__M_Left_ring_finger_Zcut_3.BMP,0
041_7.tif,091_5.tif,0
055_2.tif,055_4.tif,1
013_1_6.tif,076_7_7.tif,0
036_2.tif,036_6.tif,1
318__F_Left_thumb_finger.BMP,76__F_Right_index_finger_CR_2.BMP,0
117_6.tif,028_3.tif,0
018_5.tif,030_7.tif,0
76__F_Left_little_finger.BMP,513__M_Left_middle_finger_Zcut_3.BMP,0
77__M_Left_ring_finger.BMP,546__M_Right_ring_finger_Zcut_3.BMP,0
012_7_3.tif,027_5_7.tif,0
512__M_Left_index_finger.BMP,555__M_Right_middle_finger_Zcut_1.BMP,0
094_3.tif,099_4.tif,0
012_9_4.tif,057_2_4.tif,0
230__M_Right_ring_finger.BMP,230__M_Right_ring_finger_Obl_2.BMP,1
002_1.tif,002_3.tif,1
165__M_Right_middle_finger.BMP,567__M_Right_little_finger_CR_1.BMP,0
16__M_Right_little_finger.BMP,506__M_Right_ring_finger_Obl_3.BMP,0
027_10_5.tif,027_8_4.tif,0
027_4_2.tif,057_5_7.tif,0
017_3_4.tif,027_3_8.tif,0
101_2.tif,075_1.tif,0
109_2.tif,109_5.tif,1
119_2.tif,119_4.tif,1
022_3.tif,061_1.tif,0
013_7_3.tif,017_8_6.tif,0
106_8.tif,075_2.tif,0
024_7.tif,037_4.tif,0
021_3.tif,021_8.tif,1
027_8_8.tif,076_7_2.tif,0
020_7.tif,023_8.tif,0
013_9_6.tif,013_9_7.tif,1
103_1.tif,103_6.tif,1
552__M_Left_ring_finger.BMP,552__M_Left_ring_finger_Obl_2.BMP,1
139__M_Left_thumb_finger.BMP,139__M_Left_thumb_finger_Zcut_3.BMP,1
077_1.tif,077_7.tif,1
118_6.tif,076_7.tif,0
016_2.tif,016_8.tif,1
84__M_Left_thumb_finger.BMP,40__F_Left_index_finger_CR_2.BMP,0
012_6_2.tif,027_4_7.tif,0
063_3.tif,063_4.tif,1
022_5_5.tif,027_7_8.tif,0
037_6.tif,116_3.tif,0
30__F_Left_little_finger.BMP,97__M_Left_ring_finger_Obl_2.BMP,0
599__M_Right_thumb_finger.BMP,67__F_Right_index_finger_CR_2.BMP,0
61__M_Left_index_finger.BMP,419__F_Right_little_finger_CR_2.BMP,0
87__M_Right_index_finger.BMP,87__M_Right_index_finger_CR_2.BMP,1
319__M_Left_index_finger.BMP,319__M_Left_index_finger_Obl_2.BMP,1
017_5_5.tif,076_2_7.tif,0
024_1.tif,034_2.tif,0
030_3.tif,001_6.tif,0
109_3.tif,033_3.tif,0
066_4.tif,066_5.tif,1
012_3_2.tif,076_3_7.tif,0
594__M_Right_little_finger.BMP,235__M_Left_index_finger_CR_2.BMP,0
057_1_7.tif,057_2_6.tif,0
034_7.tif,064_2.tif,0
087_5.tif,082_5.tif,0
060_5.tif,100_5.tif,0
571__F_Right_ring_finger.BMP,71__M_Right_little_finger_Obl_3.BMP,0
387__F_Right_index_finger.BMP,326__M_Left_index_finger_Obl_2.BMP,0
047_1.tif,051_1.tif,0
027_2_8.tif,027_5_1.tif,0
110_3.tif,066_1.tif,0
043_2.tif,043_7.tif,1
017_1_3.tif,022_4_3.tif,0
012_3_2.tif,057_2_7.tif,0
013_8.tif,021_6.tif,0
244__M_Left_middle_finger.BMP,203__M_Right_little_finger_CR_3.BMP,0
013_4_5.tif,013_5_8.tif,0
012_10_1.tif,017_1_2.tif,0
416__M_Left_thumb_finger.BMP,416__M_Left_thumb_finger_Zcut_2.BMP,1
096_1.tif,113_3.tif,0
012_4_5.tif,022_9_7.tif,0
080_2.tif,112_5.tif,0
033_8.tif,025_6.tif,0
017_8_2.tif,027_4_3.tif,0
038_6.tif,099_4.tif,0
022_5_4.tif,027_4_6.tif,0
063_6.tif,063_8.tif,1
012_7_2.tif,013_3_1.tif,0
013_1_5.tif,057_1_3.tif,0
027_1_6.tif,076_4_2.tif,0
022_9_6.tif,076_5_3.tif,0
012_8_4.tif,057_4_2.tif,0
41__M_Left_middle_finger.BMP,41__M_Left_middle_finger_Obl_3.BMP,1
074_3.tif,060_1.tif,0
027_9_1.tif,076_6_4.tif,0
54__M_Left_thumb_finger.BMP,54__M_Left_thumb_finger_Obl_3.BMP,1
041_1.tif,041_6.tif,1
022_1_8.tif,076_9_1.tif,0
062_1.tif,049_3.tif,0
220__F_Left_index_finger.BMP,220__F_Left_index_finger_CR_1.BMP,1
051_5.tif,110_7.tif,0
017_5_4.tif,057_3_2.tif,0
057_5_7.tif,076_2_2.tif,0
063_6.tif,116_3.tif,0
67__F_Left_middle_finger.BMP,67__F_Left_middle_finger_Obl_3.BMP,1
043_1.tif,107_1.tif,0
049_6.tif,049_7.tif,1
012_3_7.tif,027_3_3.tif,0
090_7.tif,111_1.tif,0
499__M_Left_ring_finger.BMP,499__M_Left_ring_finger_CR_3.BMP,1
283__M_Left_middle_finger.BMP,283__M_Left_middle_finger_CR_3.BMP,1
287__M_Left_little_finger.BMP,573__F_Right_middle_finger_Zcut_1.BMP,0
017_7_8.tif,076_5_7.tif,0
179__M_Left_index_finger.BMP,272__M_Right_middle_finger_Obl_1.BMP,0
519__M_Left_middle_finger.BMP,519__M_Left_middle_finger_Zcut_2.BMP,1
041_8.tif,040_8.tif,0
349__M_Left_ring_finger.BMP,349__M_Left_ring_finger_Zcut_1.BMP,1
017_1.tif,017_7.tif,1
109_8.tif,011_8.tif,0
569__M_Right_little_finger.BMP,569__M_Right_little_finger_Obl_1.BMP,1
034_2.tif,041_2.tif,0
013_3_7.tif,017_7_6.tif,0
026_3.tif,082_1.tif,0
55__M_Right_index_finger.BMP,62__M_Right_little_finger_CR_2.BMP,0
012_9_5.tif,022_8_7.tif,0
056_4.tif,047_1.tif,0
119_5.tif,119_8.tif,1
114_3.tif,113_1.tif,0
583__M_Left_ring_finger.BMP,583__M_Left_ring_finger_Zcut_1.BMP,1
434__M_Right_little_finger.BMP,574__F_Left_thumb_finger_Obl_1.BMP,0
020_5.tif,020_6.tif,1
394__M_Right_middle_finger.BMP,525__M_Left_index_finger_Obl_3.BMP,0
032_1.tif,032_3.tif,1
046_3.tif,118_1.tif,0
116_3.tif,042_6.tif,0
105_4.tif,119_8.tif,0
102_5.tif,084_6.tif,0
160__M_Left_thumb_finger.BMP,160__M_Left_thumb_finger_CR_3.BMP,1
024_2.tif,024_4.tif,1
059_4.tif,109_2.tif,0
028_1.tif,068_6.tif,0
73__M_Right_middle_finger.BMP,73__M_Right_middle_finger_CR_3.BMP,1
032_3.tif,120_7.tif,0
012_7_7.tif,076_6_8.tif,0
115_5.tif,115_7.tif,1
013_6_1.tif,022_8_2.tif,0
296__M_Left_little_finger.BMP,296__M_Left_little_finger_CR_1.BMP,1
017_7_6.tif,027_6_6.tif,0
045_2.tif,045_5.tif,1
012_9_6.tif,027_4_1.tif,0
212__M_Right_little_finger.BMP,38__M_Left_thumb_finger_Obl_2.BMP,0
007_3.tif,113_7.tif,0
037_3.tif,037_5.tif,1
055_5.tif,031_6.tif,0
012_4_3.tif,012_8_3.tif,0
396__M_Left_index_finger.BMP,396__M_Left_index_finger_Zcut_3.BMP,1
388__F_Left_thumb_finger.BMP,509__M_Right_thumb_finger_Obl_1.BMP,0
075_2.tif,075_7.tif,1
012_5_4.tif,076_1_4.tif,0
034_6.tif,012_4.tif,0
160__M_Right_middle_finger.BMP,123__M_Left_little_finger_CR_2.BMP,0
099_2.tif,021_7.tif,0
177__F_Right_thumb_finger.BMP,392__M_Left_ring_finger_Obl_2.BMP,0
022_5_7.tif,057_2_5.tif,0
598__M_Right_little_finger.BMP,598__M_Right_little_finger_Obl_3.BMP,1
031_4.tif,065_1.tif,0
013_7_4.tif,017_8_5.tif,0
455__M_Left_thumb_finger.BMP,425__M_Right_little_finger_Zcut_1.BMP,0
012_1_4.tif,012_1_6.tif,1
112_1.tif,040_3.tif,0
073_2.tif,050_3.tif,0
057_5_3.tif,076_4_2.tif,0
010_4.tif,042_7.tif,0
079_8.tif,116_4.tif,0
013_7_2.tif,027_7_3.tif,0
001_2.tif,052_6.tif,0
015_6.tif,053_8.tif,0
013_2_6.tif,027_4_6.tif,0
013_1_5.tif,027_3_8.tif,0
028_7.tif,090_4.tif,0
008_2.tif,008_7.tif,1
022_8.tif,050_3.tif,0
021_6.tif,087_3.tif,0
047_3.tif,047_6.tif,1
033_6.tif,022_3.tif,0
69__M_Left_index_finger.BMP,20__M_Left_little_finger_Obl_3.BMP,0
027_3.tif,027_5.tif,1
219__M_Right_ring_finger.BMP,207__M_Left_little_finger_Zcut_2.BMP,0
62__M_Left_ring_finger.BMP,149__F_Right_middle_finger_Zcut_3.BMP,0
094_4.tif,079_8.tif,0
080_8.tif,110_3.tif,0
012_10_5.tif,022_8_5.tif,0
059_4.tif,095_5.tif,0
013_1_4.tif,027_6_1.tif,0
440__M_Left_little_finger.BMP,440__M_Left_little_finger_Obl_1.BMP,1
095_1.tif,095_5.tif,1
010_3.tif,015_8.tif,0
031_1.tif,018_8.tif,0
042_6.tif,042_7.tif,1
533__M_Left_little_finger.BMP,533__M_Left_little_finger_Obl_2.BMP,1
213__M_Right_little_finger.BMP,209__F_Right_little_finger_CR_2.BMP,0
017_4.tif,060_2.tif,0
012_8_7.tif,012_8_8.tif,1
081_4.tif,081_7.tif,1
031_5.tif,065_3.tif,0
341__M_Left_index_finger.BMP,461__F_Left_ring_finger_Obl_2.BMP,0
119_2.tif,036_3.tif,0
449__F_Right_index_finger.BMP,14__M_Left_little_finger_Zcut_3.BMP,0
069_6.tif,069_8.tif,1
059_4.tif,004_4.tif,0
097_5.tif,096_6.tif,0
057_5_6.tif,076_4_1.tif,0
012_7_6.tif,022_5_4.tif,0
012_8_7.tif,017_8_6.tif,0
051_3.tif,070_8.tif,0
098_5.tif,035_6.tif,0
507__M_Right_ring_finger.BMP,507__M_Right_ring_finger_CR_2.BMP,1
009_8.tif,002_6.tif,0
432__M_Left_middle_finger.BMP,1__M_Right_little_finger_Zcut_1.BMP,0
012_3_7.tif,013_7_4.tif,0
059_5.tif,017_3.tif,0
013_8_7.tif,057_1_7.tif,0
064_4.tif,062_3.tif,0
071_7.tif,013_6.tif,0
022_10_5.tif,022_10_8.tif,1
051_4.tif,028_7.tif,0
017_10_1.tif,076_1_3.tif,0
175__M_Right_thumb_finger.BMP,507__M_Left_middle_finger_CR_3.BMP,0
062_4.tif,101_2.tif,0
077_4.tif,053_7.tif,0
024_3.tif,016_6.tif,0
013_5_2.tif,057_4_1.tif,0
080_2.tif,105_1.tif,0
027_2.tif,027_4.tif,1
067_3.tif,067_7.tif,1
012_1_6.tif,017_10_4.tif,0
508__F_Right_middle_finger.BMP,482__M_Left_little_finger_Obl_3.BMP,0
057_2_5.tif,057_2_8.tif,1
017_9_3.tif,017_9_4.tif,1
072_8.tif,024_2.tif,0
299__M_Right_little_finger.BMP,315__F_Left_little_finger_CR_3.BMP,0
090_8.tif,058_1.tif,0
012_8_6.tif,013_7_1.tif,0
012_4_5.tif,017_9_5.tif,0
164__M_Left_little_finger.BMP,391__M_Left_ring_finger_Obl_1.BMP,0
114_1.tif,103_7.tif,0
018_6.tif,072_8.tif,0
588__M_Right_thumb_finger.BMP,588__M_Right_thumb_finger_Zcut_2.BMP,1
017_4_4.tif,057_2_3.tif,0
068_3.tif,068_7.tif,1
013_9_1.tif,027_10_6.tif,0
013_3_5.tif,013_3_8.tif,1
017_3_3.tif,057_1_3.tif,0
011_7.tif,094_7.tif,0
496__M_Right_little_finger.BMP,496__M_Right_little_finger_Zcut_3.BMP,1
073_6.tif,080_6.tif,0
108_7.tif,044_6.tif,0
013_6_7.tif,057_4_6.tif,0
098_3.tif,098_8.tif,1
062_7.tif,080_5.tif,0
085_2.tif,085_4.tif,1
029_1.tif,109_7.tif,0
1__M_Left_middle_finger.BMP,1__M_Left_middle_finger_Zcut_3.BMP,1
012_4.tif,055_7.tif,0
335__M_Right_little_finger.BMP,483__M_Right_ring_finger_Obl_1.BMP,0
105_6.tif,107_3.tif,0
050_4.tif,051_3.tif,0
413__M_Right_index_finger.BMP,413__M_Right_index_finger_Obl_1.BMP,1
022_10_5.tif,076_7_3.tif,0
585__M_Right_ring_finger.BMP,585__M_Right_ring_finger_Obl_3.BMP,1
092_5.tif,092_8.tif,1
021_7.tif,104_3.tif,0
022_1.tif,022_2.tif,1
022_4_1.tif,057_4_8.tif,0
166__M_Left_little_finger.BMP,149__F_Right_thumb_finger_CR_3.BMP,0
10__M_Left_index_finger.BMP,10__M_Left_index_finger_Obl_1.BMP,1
027_2_1.tif,027_6_3.tif,0
004_3.tif,049_7.tif,0
012_7.tif,073_4.tif,0
193__M_Left_little_finger.BMP,144__M_Right_thumb_finger_CR_3.BMP,0
030_6.tif,015_3.tif,0
047_8.tif,092_3.tif,0
022_2_7.tif,076_3_5.tif,0
012_4_6.tif,012_9_1.tif,0
053_2.tif,068_3.tif,0
126__F_Left_ring_finger.BMP,503__M_Left_ring_finger_Obl_1.BMP,0
119__F_Right_little_finger.BMP,119__F_Right_little_finger_CR_1.BMP,1
502__F_Left_index_finger.BMP,502__F_Left_index_finger_Obl_3.BMP,1
85__M_Right_little_finger.BMP,4__M_Left_middle_finger_Obl_3.BMP,0
111_8.tif,108_4.tif,0
012_2_1.tif,027_2_8.tif,0
283__M_Left_little_finger.BMP,283__M_Left_little_finger_CR_2.BMP,1
117_3.tif,117_5.tif,1
046_1.tif,010_6.tif,0
022_5_4.tif,076_5_5.tif,0
581__F_Left_thumb_finger.BMP,581__F_Left_thumb_finger_CR_3.BMP,1
017_5_6.tif,076_9_5.tif,0
130__F_Left_ring_finger.BMP,130__F_Left_ring_finger_Zcut_3.BMP,1
107_1.tif,074_4.tif,0
